Doulist, Page, NO., ID, Score, Rating, Votes, Title 
20172127, 430, 10727, 26741879, 30.4, 8.1, 229, 诗经：越古老，越美好 
20172127, 430, 10728, 25891303, 27.3, 8.2, 120, 治大国 
20172127, 430, 10729, 26755914, 36.6, 9.3, 219, 先生们（《环球人物》10周年典藏书系） 
20172127, 430, 10730, 25774772, 38.3, 8.5, 591, 做饭 
20172127, 430, 10731, 1796861, 42.4, 8.4, 1324, 希腊神话故事 
20172127, 430, 10732, 1326838, 37.8, 9.3, 259, 纪伯伦散文诗经典 
20172127, 430, 10733, 11636077, 41.8, 8.3, 1348, 饥饿的盛世 
20172127, 430, 10734, 26738158, 27.4, 9.0, 68, 人生只差好好静度时光 
20172127, 430, 10735, 4007097, 34.7, 8.5, 326, 富兰克林自传 
20172127, 430, 10736, 26426511, 27.5, 8.7, 85, 解读希特勒 
20172127, 430, 10737, 26667282, 30.3, 8.6, 143, 见信如晤 
20172127, 430, 10738, 26740257, 28.5, 8.0, 179, 内在革命：一本关于成长的书 
20172127, 430, 10739, 1468426, 46.6, 8.7, 1844, 利维坦 
20172127, 430, 10740, 3140334, 27.6, 8.6, 93, 无快乐的经济:人类获得满足的心理学 
20172127, 430, 10741, 4852100, 27.7, 9.5, 52, 认识辩论 
20172127, 430, 10742, 4238144, 52.0, 9.1, 2647, 岁朝清供 
20172127, 430, 10743, 1456183, 49.5, 8.2, 5937, 我的帝王生涯 
20172127, 430, 10744, 11605728, 20.2, 7.9, 42, 爱经 
20172127, 430, 10745, 1005932, 28.9, 8.8, 98, 并非舞文弄墨 
20172127, 430, 10746, 2118345, 19.8, 8.5, 27, 為什麼我不敢告訴您我是誰 
20172127, 430, 10747, 5423777, 38.3, 8.1, 928, 睡觉大师 
20172127, 430, 10748, 26667007, 30.2, 9.2, 91, 思虑20世纪 
20172127, 430, 10749, 1418180, 57.9, 8.9, 8526, 思维的乐趣 
20172127, 430, 10750, 26737694, 33.0, 8.0, 405, 西风东土 
20172127, 436, 10876, 1264104, 40.6, 8.6, 781, 夜航船 
20172127, 436, 10877, 1034396, 37.5, 9.1, 294, 荀子集解 
20172127, 436, 10878, 24861167, 34.6, 8.3, 393, 一个人消失在世上 
20172127, 436, 10879, 2006017, 19.7, 8.0, 36, 疗伤的对话 
20172127, 436, 10880, 2075685, 30.0, 8.1, 214, 黎东方讲史:细说三国 
20172127, 436, 10881, 2223702, 17.8, 8.1, 24, 思想方法五讲新编 
20172127, 436, 10882, 1010888, 47.6, 8.4, 3208, 一路走来一路读 
20172127, 436, 10883, 26680113, 47.3, 8.6, 2313, 那个不为人知的故事 
20172127, 436, 10884, 1056315, 60.2, 8.8, 14140, 总统是靠不住的 
20172127, 436, 10885, 1014825, 60.2, 9.0, 10532, 我也有一个梦想 
20172127, 436, 10886, 1003284, 54.8, 8.1, 17881, 退步集 
20172127, 436, 10887, 26598484, 41.5, 8.6, 897, 历史学的境界 
20172127, 436, 10888, 5957471, 32.4, 8.7, 187, 曾国藩 
20172127, 436, 10889, 26647781, 31.9, 8.8, 158, 从俾斯麦到希特勒 
20172127, 436, 10890, 26801361, 35.3, 9.2, 194, 鹿苑长春 
20172127, 436, 10891, 26806934, 26.3, 9.4, 45, 自然怪咖生活周记 
20172127, 436, 10892, 1067096, 27.6, 8.5, 99, 鸟奴 
20172127, 436, 10893, 4226366, 22.9, 9.0, 34, 鼹鼠的故事 
20172127, 436, 10894, 1082430, 23.8, 9.0, 39, 鼹鼠和雨伞 
20172127, 436, 10895, 1131485, 29.0, 9.1, 81, 鼹鼠当医生 
20172127, 436, 10896, 3199767, 24.3, 9.5, 32, 鼹鼠的故事-鼹鼠弄到一条裤子（大开版连环画） 
20172127, 436, 10897, 1143868, 20.6, 8.9, 25, 鼹鼠和兔子-鼹鼠的故事 
20172127, 436, 10898, 1397195, 25.7, 8.8, 59, Simulacra and Simulation 
20172127, 436, 10899, 1873734, 23.2, 8.8, 40, Introducing Evolutionary Psychology 
20172127, 436, 10900, 1239827, 18.6, 8.2, 26, 广义相对论 
20172127, 439, 10951, 1061843, 40.0, 8.5, 782, 胡雪岩（全三册） 
20172127, 439, 10952, 1351537, 28.4, 9.2, 69, 娃娃看天下（全集2） 
20172127, 439, 10953, 1449356, 43.4, 8.6, 1238, 时间简史 
20172127, 439, 10954, 1546197, 33.4, 8.4, 287, 记忆像铁轨一样长 
20172127, 439, 10955, 1102715, 57.1, 9.1, 5747, 从一到无穷大 
20172127, 439, 10956, 1001885, 58.6, 8.5, 17457, 带一本书去巴黎 
20172127, 439, 10957, 3225810, 14.5, 8.0, 14, 陳之藩散文集 
20172127, 439, 10958, 1092149, 56.0, 8.7, 8388, 梵高传 
20172127, 439, 10959, 3283983, 51.4, 9.2, 2133, 乡土中国 
20172127, 439, 10960, 1533647, 27.2, 8.6, 86, 幹校六記 
20172127, 439, 10961, 1414968, 19.2, 8.2, 29, 與法有緣 
20172127, 439, 10962, 1138946, 29.4, 8.2, 174, 蒋廷黻回忆录 
20172127, 439, 10963, 2079574, 26.2, 8.3, 91, 激发心灵潜力 
20172127, 439, 10964, 3812770, 31.3, 8.2, 243, 禅学的黄金时代 
20172127, 439, 10965, 2253388, 22.6, 9.2, 29, Brideshead Revisited 
20172127, 439, 10966, 3220977, 25.7, 8.4, 78, 南方吸血鬼系列：亡者俱樂部 
20172127, 439, 10967, 26275816, 19.9, 8.1, 35, 曼哈顿的小红帽 
20172127, 439, 10968, 1087666, 25.3, 8.0, 100, 在曼哈顿游荡的可颂面包·纽约食物恋 
20172127, 439, 10969, 1421111, 30.1, 8.3, 180, 将军和他的情妇 
20172127, 439, 10970, 25757313, 42.6, 9.8, 344, 红楼梦脂评汇校本 
20172127, 439, 10971, 1950809, 56.0, 9.5, 2967, 红楼梦 
20172127, 439, 10972, 1038360, 38.3, 9.5, 238, 脂本汇校石头记（上中下） 
20172127, 439, 10973, 2008406, 44.4, 8.2, 2404, 红楼梦魇 
20172127, 439, 10974, 1442040, 48.2, 8.2, 4666, 麦田里的守望者 
20172127, 439, 10975, 2987627, 41.3, 8.1, 1604, 麦田里的守望者 
20172127, 441, 11001, 26774472, 27.1, 8.1, 126, 睡了吗？摘颗星星给你 
20172127, 441, 11002, 1186703, 44.5, 8.6, 1474, 妞妞：一个父亲的札记 
20172127, 441, 11003, 26664482, 18.5, 8.0, 29, 在那里的我们 
20172127, 441, 11004, 10520390, 28.0, 9.4, 58, Flashpoint 
20172127, 441, 11005, 2056851, 27.2, 8.9, 70, 枪打反舌鸟 
20172127, 441, 11006, 26749616, 14.1, 8.0, 13, 在安静中盛享人生的清凉 
20172127, 441, 11007, 1410829, 38.4, 8.5, 606, 路易斯.I.康:在建筑的王国中 
20172127, 441, 11008, 1220041, 27.5, 8.7, 85, 在增长的迷雾中求索 
20172127, 441, 11009, 3788472, 25.9, 8.4, 81, 在萧条中飞跃的大智慧 
20172127, 441, 11010, 24527571, 18.4, 8.3, 24, 大海的一流料理人 香吉士的滿腹餐點 
20172127, 441, 11011, 26266033, 18.8, 8.4, 24, 吸血大耳窿 23 
20172127, 441, 11012, 1536798, 24.4, 9.6, 31, 车尔尼钢琴快速练习曲作品299 
20172127, 441, 11013, 1638003, 18.0, 8.5, 20, 海内外音乐考级标准教程 
20172127, 441, 11014, 1496395, 13.4, 8.1, 11, 儿童钢琴初步教程第一册 
20172127, 441, 11015, 26639936, 21.6, 8.4, 39, 伊丽莎白不见了 
20172127, 441, 11016, 5375882, 27.5, 8.9, 73, 月亮不见了 
20172127, 441, 11017, 25892422, 19.1, 9.0, 19, 重版出来 01 
20172127, 441, 11018, 25700568, 19.4, 8.6, 24, 重版出来! 2 
20172127, 441, 11019, 6846465, 45.4, 8.6, 1701, 罗摩桥 
20172127, 441, 11020, 3673771, 52.9, 9.0, 3448, 项塔兰 
20172127, 441, 11021, 26607924, 39.3, 8.4, 787, 午夜之子 
20172127, 441, 11022, 1995655, 41.5, 9.2, 493, 演员自我修养(第一部) 
20172127, 441, 11023, 1441789, 32.3, 8.9, 155, 演员自我修养 第一部 
20172127, 441, 11024, 2010619, 32.2, 9.1, 131, 演员自我修养（第2部） 
20172127, 441, 11025, 2992288, 31.6, 8.3, 232, Rage of Angels 西德尼·谢尔顿 
20172127, 443, 11051, 26504661, 22.8, 8.5, 45, 丝绸之路与东西文化交流 
20172127, 443, 11052, 3034480, 53.0, 9.4, 2182, 圣经 
20172127, 443, 11053, 1938934, 36.7, 8.9, 307, 圣经 
20172127, 443, 11054, 2989572, 38.4, 9.5, 242, 圣经 
20172127, 443, 11055, 2379376, 31.8, 9.0, 133, 圣经 
20172127, 443, 11056, 1925067, 37.2, 9.4, 220, 圣经 
20172127, 443, 11057, 1419184, 26.8, 9.1, 58, 圣经 
20172127, 443, 11058, 1860056, 30.2, 9.4, 80, 圣经 
20172127, 443, 11059, 5413945, 22.4, 9.3, 27, 聖經 
20172127, 443, 11060, 1859524, 25.4, 9.3, 42, 圣经 
20172127, 443, 11061, 1400707, 52.2, 8.1, 11210, 广岛之恋 
20172127, 443, 11062, 3144556, 18.5, 8.5, 22, 中朝日越四国历史纪年表 
20172127, 443, 11063, 26281355, 24.0, 8.5, 55, Lonely Planet 旅行指南系列：越南 
20172127, 443, 11064, 26413154, 43.2, 9.0, 770, 李光耀观天下 
20172127, 443, 11065, 5920388, 30.6, 9.1, 103, 李光耀：新加坡赖以生存的硬道理 
20172127, 443, 11066, 2972991, 33.5, 8.0, 442, 外滩影像与传奇 
20172127, 443, 11067, 1024197, 61.3, 8.3, 39139, 巴黎圣母院 
20172127, 443, 11068, 1203258, 48.3, 8.4, 3604, 巴黎圣母院 
20172127, 443, 11069, 1083432, 50.0, 8.7, 3170, 巴黎圣母院 
20172127, 443, 11070, 1885261, 47.1, 8.5, 2548, 巴黎圣母院 
20172127, 443, 11071, 2033808, 43.8, 8.7, 1163, 巴黎圣母院 
20172127, 443, 11072, 1125284, 42.0, 8.5, 1094, 巴黎圣母院 
20172127, 443, 11073, 1035476, 38.6, 8.5, 625, 巴黎圣母院 
20172127, 443, 11074, 2253413, 40.1, 8.6, 718, 巴黎圣母院 
20172127, 443, 11075, 1203267, 35.6, 8.7, 310, 巴黎圣母院 
20172127, 447, 11151, 3057333, 56.3, 9.0, 5747, 城南旧事 
20172127, 447, 11152, 1391191, 59.8, 8.5, 21414, 京华烟云 
20172127, 447, 11153, 4817396, 45.5, 8.7, 1546, 云南 
20172127, 447, 11154, 2261636, 34.3, 8.6, 275, 被遗忘的王国 
20172127, 447, 11155, 26819342, 37.1, 9.1, 277, 波丽娜 
20172127, 447, 11156, 26798156, 31.5, 8.4, 210, 哀伤的墙 
20172127, 447, 11157, 1864891, 36.5, 8.7, 361, 德国 
20172127, 447, 11158, 1936434, 37.8, 8.3, 682, 德国 
20172127, 447, 11159, 2364143, 22.3, 8.6, 39, 德国 
20172127, 447, 11160, 10429291, 14.1, 8.0, 13, 德国 
20172127, 447, 11161, 6511362, 45.4, 9.0, 1084, 我们时代的神经症人格 
20172127, 447, 11162, 6999140, 22.4, 8.8, 35, 一个女孩 
20172127, 447, 11163, 10786473, 55.3, 8.2, 16470, 自控力 
20172127, 447, 11164, 25855770, 31.1, 8.1, 260, 就因為「沒時間」，才什麼都能辦到 
20172127, 447, 11165, 24732642, 23.4, 7.8, 82, 拖延心理学 
20172127, 447, 11166, 26842762, 20.8, 8.0, 44, 聪明人都是清单控 
20172127, 447, 11167, 4048201, 21.2, 8.0, 47, 压力管理心理学 
20172127, 447, 11168, 5171244, 48.6, 8.6, 2867, 把时间当作朋友 
20172127, 447, 11169, 25749845, 47.6, 8.8, 1909, 把时间当作朋友（第3版） 
20172127, 447, 11170, 26704143, 36.0, 8.8, 305, 把时间当作朋友(罗辑思维独家定制版) 
20172127, 447, 11171, 1322806, 28.3, 8.1, 156, 罗马，把时间变成乱码 
20172127, 447, 11172, 5359838, 36.4, 8.0, 750, 快速阅读 
20172127, 447, 11173, 26613055, 23.5, 8.5, 50, 超级快速阅读 
20172127, 447, 11174, 26709039, 23.5, 8.0, 72, 画出你的答案：用思维导图理清思路、解决问题、达成目标 
20172127, 447, 11175, 6960889, 32.3, 8.2, 287, PPT,要你好看 
20172127, 454, 11326, 3135453, 17.0, 8.0, 22, 魔法老師04 
20172127, 454, 11327, 1368884, 17.2, 8.0, 23, 魔法老師05 
20172127, 454, 11328, 1369001, 18.8, 8.5, 23, 魔法老師06 
20172127, 454, 11329, 1360851, 17.7, 8.4, 20, 魔法老師10 
20172127, 454, 11330, 1369579, 16.2, 8.0, 19, 魔法老師09 
20172127, 454, 11331, 3135474, 16.7, 8.4, 17, 魔法老師13 
20172127, 454, 11332, 3135451, 18.5, 8.0, 29, 魔法老師02 
20172127, 454, 11333, 3135480, 14.5, 8.0, 14, 魔法老師15 
20172127, 454, 11334, 3135482, 16.4, 8.4, 16, 魔法老師16 
20172127, 454, 11335, 2336069, 16.7, 8.4, 17, 魔法老師18 
20172127, 454, 11336, 26814859, 31.0, 8.2, 231, 独立日：日出之食 
20172127, 454, 11337, 2076987, 36.6, 8.0, 779, 大宇神秘惊奇系列1-5 
20172127, 454, 11338, 25844927, 19.6, 8.0, 35, 黑子的篮球 03 
20172127, 454, 11339, 25848356, 18.9, 8.1, 29, 黑子的篮球 04 
20172127, 454, 11340, 25848357, 19.4, 8.4, 27, 黑子的篮球 05 
20172127, 454, 11341, 25939452, 17.0, 8.1, 21, 黑子的篮球 10 
20172127, 454, 11342, 25934414, 15.9, 7.9, 19, 黑子的篮球 07 
20172127, 454, 11343, 25939446, 18.6, 8.7, 20, 黑子的篮球 08 
20172127, 454, 11344, 4167565, 33.6, 9.5, 121, 惊天大阴谋 
20172127, 454, 11345, 4279839, 33.6, 8.6, 246, 西西里人 
20172127, 454, 11346, 1444643, 21.0, 8.2, 40, 世界都市漫步——建筑文化：罗马、佛罗伦萨、威尼斯、米兰、那不勒斯、西西里 
20172127, 454, 11347, 3251700, 20.8, 8.3, 36, 西西里柠檬 
20172127, 454, 11348, 24749379, 44.0, 9.1, 782, 全职高手8·赏金猎人 
20172127, 454, 11349, 3121146, 20.8, 8.3, 36, 封神时光英豪 
20172127, 454, 11350, 6193547, 38.7, 8.1, 1009, 盗墓笔记 
20172127, 455, 11351, 2057285, 59.1, 8.2, 31787, 盗墓笔记2 
20172127, 455, 11352, 20458045, 37.6, 8.0, 929, 老九门短篇集 
20172127, 455, 11353, 3266344, 61.1, 8.5, 26391, 盗墓笔记4 
20172127, 455, 11354, 2298149, 60.5, 8.4, 28303, 盗墓笔记3 
20172127, 455, 11355, 4173968, 59.2, 8.4, 22973, 盗墓笔记6 
20172127, 455, 11356, 5254315, 59.0, 8.4, 21966, 盗墓笔记7 
20172127, 455, 11357, 4903184, 25.4, 8.0, 101, 好想大声说爱你 
20172127, 455, 11358, 5921728, 36.9, 8.2, 648, 微微一笑很傾城 
20172127, 455, 11359, 24846037, 29.5, 8.3, 162, 行尸走肉1 
20172127, 455, 11360, 1316648, 57.9, 8.3, 21507, 查令十字街84号 
20172127, 455, 11361, 26770863, 21.2, 8.2, 41, 查令十字街84号 
20172127, 455, 11362, 6973970, 53.7, 8.4, 8977, 人间失格 
20172127, 455, 11363, 1480747, 46.8, 8.6, 2155, 人間失格 
20172127, 455, 11364, 5385349, 46.6, 8.4, 2709, 人间失格 
20172127, 455, 11365, 3744657, 39.7, 8.6, 675, 人間失格 
20172127, 455, 11366, 4858823, 39.7, 8.6, 667, 人間失格 01 
20172127, 455, 11367, 2000187, 34.3, 8.5, 302, 人間失格 
20172127, 455, 11368, 5341157, 36.3, 8.5, 421, 人間失格 
20172127, 455, 11369, 10511432, 34.7, 8.4, 357, 人间失格 
20172127, 455, 11370, 11592890, 34.4, 8.4, 340, 人间失格 
20172127, 455, 11371, 4186954, 25.5, 9.2, 45, 植物油全書 
20172127, 455, 11372, 1335414, 25.5, 8.0, 103, 精油全書－芳香療法精油使用小百科 
20172127, 455, 11373, 21336573, 14.1, 8.0, 13, 优雅女人的第一本礼仪书 
20172127, 455, 11374, 26781120, 30.1, 8.1, 216, 优秀到不能被忽视 
20172127, 455, 11375, 10432334, 39.1, 8.3, 850, Me Before You 
20172127, 457, 11401, 5913470, 31.6, 9.6, 86, 蒋勋细说红楼梦 有声书 卷贰 
20172127, 457, 11402, 25373398, 33.1, 9.2, 139, 蒋勋说红楼梦 
20172127, 457, 11403, 5363843, 29.8, 8.1, 205, 365种改变世界的方法 
20172127, 457, 11404, 25756576, 23.9, 8.1, 72, 自我激励的100种方法 
20172127, 457, 11405, 4816556, 18.3, 8.0, 28, 焦虑症和恐惧症 
20172127, 457, 11406, 1370244, 41.0, 8.3, 1166, 末日(10) 
20172127, 457, 11407, 3114975, 51.0, 9.0, 2542, 人頭氣球 
20172127, 457, 11408, 10608237, 33.2, 8.8, 194, 只是孩子 
20172127, 457, 11409, 1026288, 37.9, 8.5, 551, 给一个未出生孩子的信 
20172127, 457, 11410, 3838032, 32.1, 9.1, 130, 给孩子们的信 
20172127, 457, 11411, 24861381, 23.9, 8.9, 42, 给即将上大学的孩子们的信 
20172127, 457, 11412, 6013702, 17.7, 8.3, 21, 经济学家给孩子的信 
20172127, 457, 11413, 25733501, 20.6, 8.9, 25, 关于《纳尼亚传奇》的那些事：给孩子们的信 
20172127, 457, 11414, 26805866, 23.6, 8.3, 58, 0～12岁，给孩子一个好性格 
20172127, 457, 11415, 4834886, 33.2, 8.4, 279, 我需要你的爱 
20172127, 457, 11416, 1081800, 15.7, 8.3, 15, 生活趣味百科-21世纪少年儿童科学教室 
20172127, 457, 11417, 2078792, 20.5, 8.8, 26, 十钟山房印举选 
20172127, 457, 11418, 26732962, 25.0, 8.2, 80, 姑娘，你是你自己，不同于任何 
20172127, 457, 11419, 20375324, 32.3, 8.6, 198, 你是世上最好的妈妈 
20172127, 457, 11420, 2970697, 21.7, 8.5, 37, 你是我最好的朋友 
20172127, 457, 11421, 1045597, 29.7, 8.0, 222, 巴菲特的投资组合 
20172127, 457, 11422, 7064161, 26.2, 8.2, 100, 孩子，先别急着吃棉花糖 
20172127, 457, 11423, 2083981, 49.9, 8.7, 3141, 了凡四训 
20172127, 457, 11424, 3226595, 43.4, 8.6, 1234, 了凡四训 
20172127, 457, 11425, 3413662, 27.2, 8.7, 80, 了凡四训 
20172127, 465, 11601, 2145914, 21.6, 8.0, 51, 答案.在你心中-这辈子该思考的问题 
20172127, 465, 11602, 25919527, 28.1, 9.6, 52, 故事的解剖 
20172127, 465, 11603, 3921816, 23.7, 8.7, 46, 解题·成长·快乐——陶哲轩教你学数学 
20172127, 465, 11604, 1867095, 34.1, 8.8, 224, 粵語（香港話）教程 
20172127, 465, 11605, 6727862, 20.7, 8.6, 30, 後九七香港粵語流行歌詞研究 
20172127, 465, 11606, 1194479, 19.4, 8.7, 23, 香港粤语词典 
20172127, 465, 11607, 25842833, 24.7, 8.2, 76, 何為「中國」 
20172127, 465, 11608, 26661519, 21.3, 9.4, 22, 富裕，屬於口袋裝滿快樂的人 
20172127, 465, 11609, 1089598, 27.7, 8.5, 102, 摄影与视觉心理 
20172127, 465, 11610, 1460852, 31.2, 8.9, 132, 视觉思维 
20172127, 465, 11611, 1626948, 30.7, 8.7, 142, 视觉思维 
20172127, 465, 11612, 26331553, 28.0, 8.7, 91, 非暴力沟通[珍藏版] 
20172127, 465, 11613, 4192106, 15.7, 8.3, 15, 中国古代木结构建筑技术（战国——北宋） 
20172127, 465, 11614, 10825612, 38.8, 8.7, 523, 近代中国社会的新陈代谢 
20172127, 465, 11615, 1456000, 34.6, 8.8, 242, 近代中国社会的新陈代谢 
20172127, 465, 11616, 11445486, 20.1, 8.2, 34, 身體調校聖經 
20172127, 465, 11617, 1907518, 30.6, 8.3, 194, 气的乐章 
20172127, 465, 11618, 3929780, 31.0, 8.9, 126, 變調的旋律 1 
20172127, 465, 11619, 4191035, 23.9, 8.4, 57, 论语言的起源兼论旋律与音乐的模仿 
20172127, 465, 11620, 3188470, 20.8, 8.3, 36, X-Japan 永恒的旋律 
20172127, 465, 11621, 21356217, 22.9, 9.3, 29, 變調的旋律 6(完) 
20172127, 465, 11622, 21356212, 22.0, 8.9, 31, 變調的旋律 2 
20172127, 465, 11623, 21356213, 22.2, 9.1, 29, 變調的旋律 3 
20172127, 465, 11624, 21356214, 22.3, 9.2, 28, 變調的旋律 4 
20172127, 465, 11625, 6819145, 26.0, 8.9, 58, 拍劍東來還舊仇 
20172127, 466, 11626, 26856432, 28.3, 9.2, 68, 唐人小说 
20172127, 466, 11627, 2517464, 24.3, 9.5, 32, The Complete Idiot&#39;s Guide to Music Theory, 2nd Edition 
20172127, 466, 11628, 3729539, 23.8, 8.2, 65, The Passionate Programmer 
20172127, 466, 11629, 1152111, 46.4, 8.6, 2007, 程序员修炼之道 
20172127, 466, 11630, 5387402, 40.3, 8.8, 604, 程序员修炼之道 
20172127, 466, 11631, 2032343, 34.9, 8.3, 411, Programming Ruby中文版 
20172127, 466, 11632, 1422056, 32.2, 8.4, 234, Programming Ruby 
20172127, 466, 11633, 2065284, 21.2, 8.5, 34, Release It! 
20172127, 466, 11634, 1416743, 30.2, 8.7, 130, Agile Web Development with Rails 
20172127, 466, 11635, 3035267, 24.2, 8.3, 65, Programming Ruby 1.9 
20172127, 466, 11636, 1941193, 22.3, 8.2, 50, The Definitive Antlr Reference 
20172127, 466, 11637, 1908201, 20.6, 8.2, 37, Textmate 
20172127, 466, 11638, 1433489, 20.5, 8.8, 26, Behind Closed Doors 
20172127, 466, 11639, 1417047, 35.7, 8.9, 266, The Pragmatic Programmer 
20172127, 466, 11640, 24298521, 22.1, 9.2, 27, Programming Ruby 1.9 &amp; 2.0 
20172127, 466, 11641, 2696119, 36.3, 9.2, 224, Effective Java: Second Edition 
20172127, 466, 11642, 1458692, 31.1, 8.9, 129, Head First Java, 2nd Edition 
20172127, 466, 11643, 2607402, 22.6, 8.7, 38, Head First Java (2nd Edition) 
20172127, 466, 11644, 1400656, 41.6, 9.1, 549, Head First Design Patterns 
20172127, 466, 11645, 1761621, 25.3, 9.1, 46, Head First Design Patterns—深入淺出設計模式 
20172127, 466, 11646, 1761742, 29.3, 8.7, 113, Head First Object-Oriented Analysis and Design 
20172127, 466, 11647, 3526595, 22.6, 8.4, 46, Head First Web Design 
20172127, 466, 11648, 3840201, 20.4, 9.2, 21, Head First HTML with CSS &amp; XHTML Code Magnet Kit 
20172127, 466, 11649, 6972719, 23.2, 8.0, 68, Mobile Design Pattern Gallery 
20172127, 466, 11650, 2373950, 17.5, 8.0, 24, Pattern Design 
20172127, 470, 11726, 4619168, 25.5, 8.5, 70, 希腊神话故事 
20172127, 470, 11727, 4131243, 20.8, 8.3, 36, 稻城 
20172127, 470, 11728, 21357444, 21.8, 8.8, 32, 地球脉动 
20172127, 470, 11729, 2051745, 26.8, 8.8, 70, 伊利亚特 奥德赛 
20172127, 470, 11730, 1085476, 30.0, 8.7, 127, 奥德赛 
20172127, 470, 11731, 1777142, 32.9, 8.9, 171, 荷马史诗·奥德赛 
20172127, 470, 11732, 3346699, 27.0, 8.7, 78, 奥德赛 
20172127, 470, 11733, 1834219, 24.0, 8.0, 78, 奥德赛 
20172127, 470, 11734, 1797630, 19.2, 8.7, 22, 奥德赛 
20172127, 470, 11735, 2329371, 20.1, 8.9, 23, 奥德赛/外国文学名著文库 
20172127, 470, 11736, 1045069, 13.9, 8.1, 12, 三毛大世界 漫游锦绣中华 
20172127, 470, 11737, 3484269, 20.0, 8.5, 28, GREAT WALL OF CHINA万里长城建造时 
20172127, 470, 11738, 1337021, 25.4, 9.0, 50, 愛因斯坦的夢 
20172127, 470, 11739, 1866146, 28.4, 8.6, 106, 爱因斯坦的宇宙 
20172127, 470, 11740, 1471723, 25.2, 8.6, 62, 愛因斯坦的夢 
20172127, 470, 11741, 26253918, 17.2, 8.0, 23, 地图上的古希腊史 
20172127, 470, 11742, 3187664, 13.7, 8.0, 12, 大地之歌（大地之歌系列小说第一部） 
20172127, 470, 11743, 1818347, 60.4, 8.7, 16995, 尼罗河上的惨案 
20172127, 470, 11744, 1329959, 51.6, 8.7, 4108, 尼罗河上的惨案 
20172127, 470, 11745, 1830208, 48.5, 8.3, 4258, 尼罗河的女儿（第一部） 
20172127, 470, 11746, 26608198, 19.8, 9.0, 21, 园丁鸟的秘密 
20172127, 470, 11747, 1791917, 25.4, 8.4, 74, 红楼艺术的魅力 
20172127, 470, 11748, 26786719, 31.2, 8.7, 154, 以色列：一个国家的诞生 
20172127, 470, 11749, 4864367, 28.7, 8.0, 183, 血战太平洋之瓜岛浴血记 
